timestamp,l1_bright_px,l2_bright_px,l1_triggered,l2_triggered,l1_confirmed,l2_confirmed,l1_dwell_s,l2_dwell_s,pending,count,event
1772010555.6129,51,36,0,1,0,0,64.975,0.632,0,0,L1_DWELL_SUPPRESSED
1772010555.6496,51,36,0,1,0,0,65.011,0.669,0,0,L1_DWELL_SUPPRESSED
1772010555.6839,51,36,0,1,0,0,65.046,0.703,0,0,L1_DWELL_SUPPRESSED
1772010555.7032,51,36,0,1,0,0,65.065,0.723,0,0,L1_DWELL_SUPPRESSED
1772010555.7785,51,36,0,1,0,0,65.140,0.798,0,0,L1_DWELL_SUPPRESSED
1772010555.8068,51,36,0,1,0,0,65.169,0.826,0,0,L1_DWELL_SUPPRESSED
1772010555.8415,51,36,0,1,0,0,65.203,0.861,0,0,L1_DWELL_SUPPRESSED
1772010555.8862,51,36,0,1,0,0,65.248,0.906,0,0,L1_DWELL_SUPPRESSED
1772010555.9295,51,36,0,1,0,0,65.291,0.949,0,0,L1_DWELL_SUPPRESSED
1772010555.9680,51,36,0,1,0,0,65.330,0.987,0,0,L1_DWELL_SUPPRESSED
1772010555.9901,51,36,0,1,0,0,65.352,1.009,0,0,L1_DWELL_SUPPRESSED
1772010556.0257,51,36,0,1,0,0,65.388,1.045,0,0,L1_DWELL_SUPPRESSED
1772010556.0596,51,36,0,1,0,0,65.421,1.079,0,0,L1_DWELL_SUPPRESSED
1772010556.1330,51,36,0,1,0,0,65.495,1.152,0,0,L1_DWELL_SUPPRESSED
1772010556.2026,51,36,0,1,0,0,65.564,1.222,0,0,L1_DWELL_SUPPRESSED
1772010556.2199,51,36,0,1,0,0,65.582,1.239,0,0,L1_DWELL_SUPPRESSED
1772010556.2451,51,36,0,1,0,0,65.607,1.264,0,0,L1_DWELL_SUPPRESSED
1772010556.2875,51,36,0,1,0,0,65.649,1.307,0,0,L1_DWELL_SUPPRESSED
1772010556.3087,51,36,0,1,0,0,65.671,1.328,0,0,L1_DWELL_SUPPRESSED
1772010556.3386,51,36,0,1,0,0,65.700,1.358,0,0,L1_DWELL_SUPPRESSED
1772010556.3952,51,36,0,1,0,0,65.757,1.415,0,0,L1_DWELL_SUPPRESSED
1772010556.4530,51,36,0,1,0,0,65.815,1.472,0,0,L1_DWELL_SUPPRESSED
1772010556.4789,51,36,0,1,0,0,65.841,1.498,0,0,L1_DWELL_SUPPRESSED
1772010556.5235,51,36,0,1,0,0,65.885,1.543,0,0,L1_DWELL_SUPPRESSED
1772010556.5455,51,36,0,1,0,0,65.907,1.565,0,0,L1_DWELL_SUPPRESSED
1772010556.6068,51,36,0,1,0,0,65.969,1.626,0,0,L1_DWELL_SUPPRESSED
1772010556.6327,51,36,0,1,0,0,65.995,1.652,0,0,L1_DWELL_SUPPRESSED
1772010556.6987,51,36,0,1,0,0,66.061,1.718,0,0,L1_DWELL_SUPPRESSED
1772010556.7315,51,36,0,1,0,0,66.093,1.751,0,0,L1_DWELL_SUPPRESSED
1772010556.7630,50,36,0,1,0,0,66.125,1.782,0,0,L1_DWELL_SUPPRESSED
1772010556.7901,50,36,0,1,0,0,66.152,1.809,0,0,L1_DWELL_SUPPRESSED
1772010556.8516,50,36,0,1,0,0,66.213,1.871,0,0,L1_DWELL_SUPPRESSED
1772010556.8833,50,36,0,1,0,0,66.245,1.903,0,0,L1_DWELL_SUPPRESSED
1772010556.9018,50,36,0,1,0,0,66.264,1.921,0,0,L1_DWELL_SUPPRESSED
1772010556.9680,41,33,0,1,0,0,66.330,1.987,0,0,L1_DWELL_SUPPRESSED
1772010557.0049,41,33,0,0,0,0,66.367,2.024,0,0,L2_DWELL_SUPPRESSED
1772010557.0558,41,33,0,0,0,0,66.418,2.075,0,0,L2_DWELL_SUPPRESSED
1772010557.0960,41,33,0,0,0,0,66.458,2.115,0,0,L2_DWELL_SUPPRESSED
1772010557.1288,40,33,0,0,0,0,66.491,2.148,0,0,L2_DWELL_SUPPRESSED
1772010557.1695,40,33,0,0,0,0,66.531,2.189,0,0,L2_DWELL_SUPPRESSED
1772010557.1933,40,33,0,0,0,0,66.555,2.213,0,0,L2_DWELL_SUPPRESSED
1772010557.2427,40,33,0,0,0,0,66.605,2.262,0,0,L2_DWELL_SUPPRESSED
1772010557.2676,40,33,0,0,0,0,66.629,2.287,0,0,L2_DWELL_SUPPRESSED
1772010557.2914,40,33,0,0,0,0,66.653,2.311,0,0,L2_DWELL_SUPPRESSED
1772010557.3406,40,33,0,0,0,0,66.702,2.360,0,0,L2_DWELL_SUPPRESSED
1772010557.3706,40,33,0,0,0,0,66.732,2.390,0,0,L2_DWELL_SUPPRESSED
1772010557.4599,40,33,0,0,0,0,66.822,2.479,0,0,L2_DWELL_SUPPRESSED
1772010557.4845,40,33,0,0,0,0,66.846,2.504,0,0,L2_DWELL_SUPPRESSED
1772010557.5622,40,33,0,0,0,0,66.924,2.582,0,0,L2_DWELL_SUPPRESSED
1772010557.5966,40,33,0,0,0,0,66.958,2.616,0,0,L2_DWELL_SUPPRESSED
1772010557.6433,40,33,0,0,0,0,67.005,2.663,0,0,L2_DWELL_SUPPRESSED
1772010557.6918,40,33,0,0,0,0,67.054,2.711,0,0,L2_DWELL_SUPPRESSED
1772010557.7401,40,33,0,0,0,0,67.102,2.759,0,0,L2_DWELL_SUPPRESSED
1772010557.7732,40,33,0,0,0,0,67.135,2.793,0,0,L2_DWELL_SUPPRESSED
1772010557.8082,40,33,0,0,0,0,67.170,2.828,0,0,L2_DWELL_SUPPRESSED
1772010557.8380,40,33,0,0,0,0,67.200,2.857,0,0,L2_DWELL_SUPPRESSED
1772010557.8638,40,33,0,0,0,0,67.226,2.883,0,0,L2_DWELL_SUPPRESSED
1772010557.8930,40,33,0,0,0,0,67.255,2.912,0,0,L2_DWELL_SUPPRESSED
1772010557.9404,40,33,0,0,0,0,67.302,2.960,0,0,L2_DWELL_SUPPRESSED
1772010557.9681,40,33,0,0,0,0,67.330,2.987,0,0,L2_DWELL_SUPPRESSED
1772010558.0152,40,33,0,0,0,0,67.377,3.035,0,0,L2_DWELL_SUPPRESSED
1772010558.0757,40,33,0,0,0,0,67.438,3.095,0,0,L2_DWELL_SUPPRESSED
1772010558.0958,40,33,0,0,0,0,67.458,3.115,0,0,L2_DWELL_SUPPRESSED
1772010558.1311,40,33,0,0,0,0,67.493,3.150,0,0,L2_DWELL_SUPPRESSED
1772010558.1611,40,33,0,0,0,0,67.523,3.180,0,0,L2_DWELL_SUPPRESSED
1772010558.1995,40,33,0,0,0,0,67.561,3.219,0,0,L2_DWELL_SUPPRESSED
1772010558.2327,40,33,0,0,0,0,67.595,3.252,0,0,L2_DWELL_SUPPRESSED
1772010558.2624,40,33,0,0,0,0,67.624,3.282,0,0,L2_DWELL_SUPPRESSED
1772010558.3182,40,33,0,0,0,0,67.680,3.337,0,0,L2_DWELL_SUPPRESSED
1772010558.3536,40,33,0,0,0,0,67.715,3.373,0,0,L2_DWELL_SUPPRESSED
1772010558.4013,40,33,0,0,0,0,67.763,3.421,0,0,L2_DWELL_SUPPRESSED
1772010558.4337,40,33,0,0,0,0,67.796,3.453,0,0,L2_DWELL_SUPPRESSED
1772010558.4939,40,33,0,0,0,0,67.856,3.513,0,0,L2_DWELL_SUPPRESSED
1772010558.5270,40,33,0,0,0,0,67.889,3.546,0,0,L2_DWELL_SUPPRESSED
1772010558.5789,40,33,0,0,0,0,67.941,3.598,0,0,L2_DWELL_SUPPRESSED
1772010558.6001,40,33,0,0,0,0,67.962,3.619,0,0,L2_DWELL_SUPPRESSED
1772010558.6177,40,33,0,0,0,0,67.980,3.637,0,0,L2_DWELL_SUPPRESSED
1772010558.6730,40,33,0,0,0,0,68.035,3.692,0,0,L2_DWELL_SUPPRESSED
1772010558.7516,40,33,0,0,0,0,68.113,3.771,0,0,L2_DWELL_SUPPRESSED
1772010558.8149,40,33,0,0,0,0,68.177,3.834,0,0,L2_DWELL_SUPPRESSED
1772010558.8498,40,33,0,0,0,0,68.212,3.869,0,0,L2_DWELL_SUPPRESSED
1772010558.8782,40,33,0,0,0,0,68.240,3.898,0,0,L2_DWELL_SUPPRESSED
1772010558.9180,40,33,0,0,0,0,68.280,3.937,0,0,L2_DWELL_SUPPRESSED
1772010558.9605,40,33,0,0,0,0,68.322,3.980,0,0,L2_DWELL_SUPPRESSED
1772010559.0014,42,28,0,0,0,0,68.363,0.000,0,0,L1_DWELL_SUPPRESSED
1772010559.0415,42,31,0,1,0,0,68.403,0.000,0,0,L1_DWELL_SUPPRESSED
1772010559.0635,40,31,0,1,0,0,68.425,0.022,0,0,L1_DWELL_SUPPRESSED
1772010559.1021,40,31,0,1,0,0,68.464,0.061,0,0,L1_DWELL_SUPPRESSED
1772010559.1376,40,31,0,1,0,0,68.499,0.096,0,0,L1_DWELL_SUPPRESSED
1772010559.1696,40,31,0,1,0,0,68.531,0.128,0,0,L1_DWELL_SUPPRESSED
1772010559.2141,40,31,0,1,0,0,68.576,0.173,0,0,L1_DWELL_SUPPRESSED
1772010559.2441,40,31,0,1,0,0,68.606,0.203,0,0,L1_DWELL_SUPPRESSED
1772010559.2888,40,31,0,1,0,0,68.651,0.247,0,0,L1_DWELL_SUPPRESSED
1772010559.3310,46,31,0,1,0,0,68.693,0.290,0,0,L1_DWELL_SUPPRESSED
1772010559.3677,45,31,0,1,0,0,68.730,0.326,0,0,L1_DWELL_SUPPRESSED
1772010559.4069,45,31,0,1,0,0,68.769,0.365,0,0,L1_DWELL_SUPPRESSED
1772010559.4537,45,31,0,1,0,0,68.816,0.412,0,0,L1_DWELL_SUPPRESSED
1772010559.4817,45,31,0,1,0,0,68.844,0.440,0,0,L1_DWELL_SUPPRESSED
1772010559.5298,45,31,0,1,0,0,68.892,0.488,0,0,L1_DWELL_SUPPRESSED
1772010559.5597,45,31,0,1,0,0,68.922,0.518,0,0,L1_DWELL_SUPPRESSED
1772010559.6126,46,31,0,1,0,0,68.974,0.571,0,0,L1_DWELL_SUPPRESSED
1772010559.6698,46,31,0,1,0,0,69.032,0.628,0,0,L1_DWELL_SUPPRESSED
1772010559.6942,46,31,0,1,0,0,69.056,0.653,0,0,L1_DWELL_SUPPRESSED
1772010559.7263,46,31,0,1,0,0,69.088,0.685,0,0,L1_DWELL_SUPPRESSED
1772010559.7582,46,31,0,1,0,0,69.120,0.717,0,0,L1_DWELL_SUPPRESSED
1772010559.8072,46,31,0,1,0,0,69.169,0.766,0,0,L1_DWELL_SUPPRESSED
1772010559.8564,46,31,0,1,0,0,69.218,0.815,0,0,L1_DWELL_SUPPRESSED
1772010559.9096,46,31,0,1,0,0,69.271,0.868,0,0,L1_DWELL_SUPPRESSED
1772010559.9490,42,31,0,1,0,0,69.311,0.908,0,0,L1_DWELL_SUPPRESSED
1772010559.9780,39,31,0,1,0,0,69.340,0.936,0,0,L1_DWELL_SUPPRESSED
1772010560.0325,39,31,0,1,0,0,69.394,0.991,0,0,L1_DWELL_SUPPRESSED
1772010560.0744,41,31,0,1,0,0,69.436,1.033,0,0,L1_DWELL_SUPPRESSED
1772010560.0993,45,31,0,1,0,0,69.461,1.058,0,0,L1_DWELL_SUPPRESSED
1772010560.1422,45,31,0,1,0,0,69.504,1.101,0,0,L1_DWELL_SUPPRESSED
1772010560.1866,45,31,0,1,0,0,69.548,1.145,0,0,L1_DWELL_SUPPRESSED
1772010560.2295,45,31,0,1,0,0,69.591,1.188,0,0,L1_DWELL_SUPPRESSED
1772010560.2606,45,31,0,1,0,0,69.622,1.219,0,0,L1_DWELL_SUPPRESSED
1772010560.3019,45,31,0,1,0,0,69.664,1.260,0,0,L1_DWELL_SUPPRESSED
1772010560.3377,45,31,0,1,0,0,69.700,1.296,0,0,L1_DWELL_SUPPRESSED
1772010560.3696,45,31,0,1,0,0,69.731,1.328,0,0,L1_DWELL_SUPPRESSED
1772010560.4080,45,31,0,1,0,0,69.770,1.367,0,0,L1_DWELL_SUPPRESSED
1772010560.4561,45,31,0,1,0,0,69.818,1.415,0,0,L1_DWELL_SUPPRESSED
1772010560.4881,45,31,0,1,0,0,69.850,1.447,0,0,L1_DWELL_SUPPRESSED
1772010560.5382,45,31,0,1,0,0,69.900,1.497,0,0,L1_DWELL_SUPPRESSED
1772010560.5741,45,31,0,1,0,0,69.936,1.533,0,0,L1_DWELL_SUPPRESSED
1772010560.6047,45,31,0,1,0,0,69.967,1.563,0,0,L1_DWELL_SUPPRESSED
1772010560.6520,45,31,0,1,0,0,70.014,1.611,0,0,L1_DWELL_SUPPRESSED
1772010560.6723,45,31,0,1,0,0,70.034,1.631,0,0,L1_DWELL_SUPPRESSED
1772010560.7238,45,31,0,1,0,0,70.086,1.682,0,0,L1_DWELL_SUPPRESSED
1772010560.7617,45,31,0,1,0,0,70.124,1.720,0,0,L1_DWELL_SUPPRESSED
1772010560.8061,45,31,0,1,0,0,70.168,1.765,0,0,L1_DWELL_SUPPRESSED
1772010560.8661,45,31,0,1,0,0,70.228,1.825,0,0,L1_DWELL_SUPPRESSED
1772010560.8952,45,31,0,1,0,0,70.257,1.854,0,0,L1_DWELL_SUPPRESSED
1772010560.9409,45,31,0,1,0,0,70.303,1.899,0,0,L1_DWELL_SUPPRESSED
1772010560.9756,38,31,0,1,0,0,70.337,1.934,0,0,L1_DWELL_SUPPRESSED
1772010561.0099,38,31,0,1,0,0,70.372,1.968,0,0,L1_DWELL_SUPPRESSED
1772010561.0403,38,31,0,1,0,0,70.402,1.999,0,0,L1_DWELL_SUPPRESSED
1772010561.1050,38,31,0,0,0,0,70.467,2.064,0,0,L2_DWELL_SUPPRESSED
1772010561.1302,38,31,0,0,0,0,70.492,2.089,0,0,L2_DWELL_SUPPRESSED
1772010561.2015,38,31,0,0,0,0,70.563,2.160,0,0,L2_DWELL_SUPPRESSED
1772010561.2281,38,31,0,0,0,0,70.590,2.187,0,0,L2_DWELL_SUPPRESSED
1772010561.2480,38,31,0,0,0,0,70.610,2.206,0,0,L2_DWELL_SUPPRESSED
1772010561.2978,38,31,0,0,0,0,70.660,2.256,0,0,L2_DWELL_SUPPRESSED
1772010561.3402,38,31,0,0,0,0,70.702,2.299,0,0,L2_DWELL_SUPPRESSED
1772010561.3670,38,31,0,0,0,0,70.729,2.326,0,0,L2_DWELL_SUPPRESSED
1772010561.4244,38,31,0,0,0,0,70.786,2.383,0,0,L2_DWELL_SUPPRESSED
1772010561.4862,38,31,0,0,0,0,70.848,2.445,0,0,L2_DWELL_SUPPRESSED
1772010561.5145,38,31,0,0,0,0,70.876,2.473,0,0,L2_DWELL_SUPPRESSED
1772010561.5401,38,31,0,0,0,0,70.902,2.499,0,0,L2_DWELL_SUPPRESSED
1772010561.5828,38,31,0,0,0,0,70.945,2.541,0,0,L2_DWELL_SUPPRESSED
1772010561.6151,38,31,0,0,0,0,70.977,2.574,0,0,L2_DWELL_SUPPRESSED
1772010561.6567,47,31,0,0,0,0,71.019,2.615,0,0,L2_DWELL_SUPPRESSED
1772010561.6840,47,31,0,0,0,0,71.046,2.642,0,0,L2_DWELL_SUPPRESSED
1772010561.7407,47,31,0,0,0,0,71.103,2.699,0,0,L2_DWELL_SUPPRESSED
1772010561.7910,47,31,0,0,0,0,71.153,2.750,0,0,L2_DWELL_SUPPRESSED
1772010561.8182,47,31,0,0,0,0,71.180,2.777,0,0,L2_DWELL_SUPPRESSED
1772010561.8400,39,31,0,0,0,0,71.202,2.799,0,0,L2_DWELL_SUPPRESSED
1772010561.8921,39,31,0,0,0,0,71.254,2.851,0,0,L2_DWELL_SUPPRESSED
1772010561.9486,39,31,0,0,0,0,71.310,2.907,0,0,L2_DWELL_SUPPRESSED
1772010561.9837,39,31,0,0,0,0,71.346,2.942,0,0,L2_DWELL_SUPPRESSED
1772010562.0095,39,31,0,0,0,0,71.371,2.968,0,0,L2_DWELL_SUPPRESSED
1772010562.0433,43,31,0,0,0,0,71.405,3.002,0,0,L2_DWELL_SUPPRESSED
1772010562.0771,43,31,0,0,0,0,71.439,3.036,0,0,L2_DWELL_SUPPRESSED
1772010562.1129,43,31,0,0,0,0,71.475,3.071,0,0,L2_DWELL_SUPPRESSED
1772010562.1474,43,31,0,0,0,0,71.509,3.106,0,0,L2_DWELL_SUPPRESSED
1772010562.1920,43,31,0,0,0,0,71.554,3.151,0,0,L2_DWELL_SUPPRESSED
1772010562.2592,43,31,0,0,0,0,71.621,3.218,0,0,L2_DWELL_SUPPRESSED
1772010562.2900,43,31,0,0,0,0,71.652,3.249,0,0,L2_DWELL_SUPPRESSED
1772010562.3348,43,31,0,0,0,0,71.697,3.293,0,0,L2_DWELL_SUPPRESSED
1772010562.3607,43,31,0,0,0,0,71.723,3.319,0,0,L2_DWELL_SUPPRESSED
1772010562.4175,43,31,0,0,0,0,71.779,3.376,0,0,L2_DWELL_SUPPRESSED
1772010562.4599,43,31,0,0,0,0,71.822,3.418,0,0,L2_DWELL_SUPPRESSED
1772010562.4918,43,31,0,0,0,0,71.854,3.450,0,0,L2_DWELL_SUPPRESSED
1772010562.5309,43,31,0,0,0,0,71.893,3.489,0,0,L2_DWELL_SUPPRESSED
1772010562.5976,43,31,0,0,0,0,71.959,3.556,0,0,L2_DWELL_SUPPRESSED
1772010562.6345,43,31,0,0,0,0,71.996,3.593,0,0,L2_DWELL_SUPPRESSED
1772010562.6609,43,31,0,0,0,0,72.023,3.619,0,0,L2_DWELL_SUPPRESSED
1772010562.6917,43,31,0,0,0,0,72.054,3.650,0,0,L2_DWELL_SUPPRESSED
1772010562.7245,43,31,0,0,0,0,72.086,3.683,0,0,L2_DWELL_SUPPRESSED
1772010562.7513,43,31,0,0,0,0,72.113,3.710,0,0,L2_DWELL_SUPPRESSED
1772010562.7831,43,31,0,0,0,0,72.145,3.742,0,0,L2_DWELL_SUPPRESSED
1772010562.8701,43,31,0,0,0,0,72.232,3.829,0,0,L2_DWELL_SUPPRESSED
1772010562.9022,43,31,0,0,0,0,72.264,3.861,0,0,L2_DWELL_SUPPRESSED
1772010562.9248,43,31,0,0,0,0,72.287,3.883,0,0,L2_DWELL_SUPPRESSED
1772010562.9545,43,32,0,0,0,0,72.316,3.913,0,0,L2_DWELL_SUPPRESSED
1772010562.9951,44,33,0,0,0,0,72.357,3.954,0,0,L2_DWELL_SUPPRESSED
1772010563.0634,44,33,0,0,0,0,72.425,4.022,0,0,L2_DWELL_SUPPRESSED
1772010563.1208,44,33,0,0,0,0,72.483,4.079,0,0,L2_DWELL_SUPPRESSED
1772010563.1426,44,33,0,0,0,0,72.504,4.101,0,0,L2_DWELL_SUPPRESSED
1772010563.1726,44,33,0,0,0,0,72.534,4.131,0,0,L2_DWELL_SUPPRESSED
1772010563.2041,44,33,0,0,0,0,72.566,4.163,0,0,L2_DWELL_SUPPRESSED
1772010563.2531,44,33,0,0,0,0,72.615,4.212,0,0,L2_DWELL_SUPPRESSED
1772010563.2913,44,33,0,0,0,0,72.653,4.250,0,0,L2_DWELL_SUPPRESSED
1772010563.3358,43,33,0,0,0,0,72.698,4.294,0,0,L2_DWELL_SUPPRESSED
1772010563.3813,43,33,0,0,0,0,72.743,4.340,0,0,L2_DWELL_SUPPRESSED
1772010563.4156,43,33,0,0,0,0,72.777,4.374,0,0,L2_DWELL_SUPPRESSED
1772010563.4381,43,33,0,0,0,0,72.800,4.397,0,0,L2_DWELL_SUPPRESSED
1772010563.4940,43,33,0,0,0,0,72.856,4.453,0,0,L2_DWELL_SUPPRESSED
1772010563.5342,43,33,0,0,0,0,72.896,4.493,0,0,L2_DWELL_SUPPRESSED
1772010563.5805,43,33,0,0,0,0,72.942,4.539,0,0,L2_DWELL_SUPPRESSED
1772010563.6274,43,33,0,0,0,0,72.989,4.586,0,0,L2_DWELL_SUPPRESSED
1772010563.6571,43,33,0,0,0,0,73.019,4.616,0,0,L2_DWELL_SUPPRESSED
1772010563.6927,43,33,0,0,0,0,73.055,4.651,0,0,L2_DWELL_SUPPRESSED
1772010563.7303,43,33,0,0,0,0,73.092,4.689,0,0,L2_DWELL_SUPPRESSED
1772010563.7754,43,33,0,0,0,0,73.137,4.734,0,0,L2_DWELL_SUPPRESSED
1772010563.8144,44,33,0,0,0,0,73.176,4.773,0,0,L2_DWELL_SUPPRESSED
1772010563.8689,44,33,0,0,0,0,73.231,4.827,0,0,L2_DWELL_SUPPRESSED
1772010563.9168,44,33,0,0,0,0,73.279,4.875,0,0,L2_DWELL_SUPPRESSED
1772010563.9445,44,33,0,0,0,0,73.306,4.903,0,0,L2_DWELL_SUPPRESSED
1772010563.9683,44,33,0,0,0,0,73.330,4.927,0,0,L2_DWELL_SUPPRESSED
1772010564.0042,44,33,0,0,0,0,73.366,4.963,0,0,L2_DWELL_SUPPRESSED
1772010564.0500,44,33,0,0,0,0,73.412,5.009,0,0,L2_DWELL_SUPPRESSED
1772010564.0846,44,33,0,0,0,0,73.446,5.043,0,0,L2_DWELL_SUPPRESSED
1772010564.1275,44,33,0,0,0,0,73.489,5.086,0,0,L2_DWELL_SUPPRESSED
1772010564.1789,44,33,0,0,0,0,73.541,5.137,0,0,L2_DWELL_SUPPRESSED
1772010564.2275,44,33,0,0,0,0,73.589,5.186,0,0,L2_DWELL_SUPPRESSED
1772010564.2533,44,33,0,0,0,0,73.615,5.212,0,0,L2_DWELL_SUPPRESSED
1772010564.2936,44,33,0,0,0,0,73.655,5.252,0,0,L2_DWELL_SUPPRESSED
1772010564.3192,44,33,0,0,0,0,73.681,5.278,0,0,L2_DWELL_SUPPRESSED
1772010564.3785,44,33,0,0,0,0,73.740,5.337,0,0,L2_DWELL_SUPPRESSED
1772010564.4275,44,33,0,0,0,0,73.789,5.386,0,0,L2_DWELL_SUPPRESSED
1772010564.4597,44,33,0,0,0,0,73.822,5.418,0,0,L2_DWELL_SUPPRESSED
1772010564.5047,44,33,0,0,0,0,73.867,5.463,0,0,L2_DWELL_SUPPRESSED
1772010564.5406,44,33,0,0,0,0,73.902,5.499,0,0,L2_DWELL_SUPPRESSED
1772010564.5907,44,33,0,0,0,0,73.953,5.549,0,0,L2_DWELL_SUPPRESSED
1772010564.6141,44,33,0,0,0,0,73.976,5.573,0,0,L2_DWELL_SUPPRESSED
1772010564.6539,44,33,0,0,0,0,74.016,5.612,0,0,L2_DWELL_SUPPRESSED
1772010564.7020,46,33,0,0,0,0,74.064,5.661,0,0,L2_DWELL_SUPPRESSED
1772010564.7341,46,33,0,0,0,0,74.096,5.693,0,0,L2_DWELL_SUPPRESSED
1772010564.7600,46,33,0,0,0,0,74.122,5.718,0,0,L2_DWELL_SUPPRESSED
1772010564.8221,44,33,0,0,0,0,74.184,5.781,0,0,L2_DWELL_SUPPRESSED
1772010564.8589,43,33,0,0,0,0,74.221,5.817,0,0,L2_DWELL_SUPPRESSED
1772010564.8828,43,33,0,0,0,0,74.245,5.841,0,0,L2_DWELL_SUPPRESSED
1772010564.9234,43,33,0,0,0,0,74.285,5.882,0,0,L2_DWELL_SUPPRESSED
1772010564.9702,44,30,0,0,0,0,74.332,5.929,0,0,L2_DWELL_SUPPRESSED
1772010565.0076,42,34,0,0,0,0,74.369,5.966,0,0,L2_DWELL_SUPPRESSED
1772010565.0555,42,34,0,0,0,0,74.417,6.014,0,0,L2_DWELL_SUPPRESSED
1772010565.0825,48,34,0,0,0,0,74.444,6.041,0,0,L2_DWELL_SUPPRESSED
1772010565.1386,47,34,0,0,0,0,74.500,6.097,0,0,L2_DWELL_SUPPRESSED
1772010565.1951,47,34,0,0,0,0,74.557,6.154,0,0,L2_DWELL_SUPPRESSED
1772010565.2368,47,34,0,0,0,0,74.599,6.195,0,0,L2_DWELL_SUPPRESSED
1772010565.2727,47,34,0,0,0,0,74.635,6.231,0,0,L2_DWELL_SUPPRESSED
1772010565.2916,47,34,0,0,0,0,74.653,6.250,0,0,L2_DWELL_SUPPRESSED
1772010565.3332,47,34,0,0,0,0,74.695,6.292,0,0,L2_DWELL_SUPPRESSED
1772010565.3626,47,34,0,0,0,0,74.724,6.321,0,0,L2_DWELL_SUPPRESSED
1772010565.4046,47,34,0,0,0,0,74.766,6.363,0,0,L2_DWELL_SUPPRESSED
1772010565.4531,47,34,0,0,0,0,74.815,6.412,0,0,L2_DWELL_SUPPRESSED
1772010565.4939,47,34,0,0,0,0,74.856,6.452,0,0,L2_DWELL_SUPPRESSED
1772010565.5371,47,34,0,0,0,0,74.899,6.496,0,0,L2_DWELL_SUPPRESSED
1772010565.5656,47,34,0,0,0,0,74.927,6.524,0,0,L2_DWELL_SUPPRESSED
1772010565.6215,47,34,0,0,0,0,74.983,6.580,0,0,L2_DWELL_SUPPRESSED
1772010565.6608,47,34,0,0,0,0,75.023,6.619,0,0,L2_DWELL_SUPPRESSED
1772010565.6919,47,34,0,0,0,0,75.054,6.650,0,0,L2_DWELL_SUPPRESSED
1772010565.7369,47,34,0,0,0,0,75.099,6.695,0,0,L2_DWELL_SUPPRESSED
1772010565.7717,47,34,0,0,0,0,75.134,6.730,0,0,L2_DWELL_SUPPRESSED
1772010565.7973,47,34,0,0,0,0,75.159,6.756,0,0,L2_DWELL_SUPPRESSED
1772010565.8635,44,34,0,0,0,0,75.225,6.822,0,0,L2_DWELL_SUPPRESSED
1772010565.8905,44,34,0,0,0,0,75.252,6.849,0,0,L2_DWELL_SUPPRESSED
1772010565.9195,45,34,0,0,0,0,75.281,6.878,0,0,L2_DWELL_SUPPRESSED
1772010565.9868,45,34,0,0,0,0,75.349,6.945,0,0,L2_DWELL_SUPPRESSED
1772010566.0245,45,34,0,0,0,0,75.386,6.983,0,0,L2_DWELL_SUPPRESSED
1772010566.0617,45,34,0,0,0,0,75.424,7.020,0,0,L2_DWELL_SUPPRESSED
1772010566.1075,45,34,0,0,0,0,75.469,7.066,0,0,L2_DWELL_SUPPRESSED
1772010566.1347,45,34,0,0,0,0,75.497,7.093,0,0,L2_DWELL_SUPPRESSED
1772010566.1803,45,34,0,0,0,0,75.542,7.139,0,0,L2_DWELL_SUPPRESSED
1772010566.2168,45,34,0,0,0,0,75.579,7.175,0,0,L2_DWELL_SUPPRESSED
1772010566.2666,45,34,0,0,0,0,75.628,7.225,0,0,L2_DWELL_SUPPRESSED
1772010566.3031,49,34,0,0,0,0,75.665,7.262,0,0,L2_DWELL_SUPPRESSED
1772010566.3459,49,34,0,0,0,0,75.708,7.304,0,0,L2_DWELL_SUPPRESSED
1772010566.3729,49,34,0,0,0,0,75.735,7.331,0,0,L2_DWELL_SUPPRESSED
1772010566.4210,49,34,0,0,0,0,75.783,7.380,0,0,L2_DWELL_SUPPRESSED
1772010566.4517,49,34,0,0,0,0,75.814,7.410,0,0,L2_DWELL_SUPPRESSED
1772010566.4934,49,34,0,0,0,0,75.855,7.452,0,0,L2_DWELL_SUPPRESSED
1772010566.5264,49,34,0,0,0,0,75.888,7.485,0,0,L2_DWELL_SUPPRESSED
1772010566.5679,49,34,0,0,0,0,75.930,7.526,0,0,L2_DWELL_SUPPRESSED
1772010566.6047,49,34,0,0,0,0,75.967,7.563,0,0,L2_DWELL_SUPPRESSED
1772010566.6497,49,34,0,0,0,0,76.012,7.608,0,0,L2_DWELL_SUPPRESSED
1772010566.6924,49,34,0,0,0,0,76.054,7.651,0,0,L2_DWELL_SUPPRESSED
1772010566.7293,49,34,0,0,0,0,76.091,7.688,0,0,L2_DWELL_SUPPRESSED
1772010566.7805,49,34,0,0,0,0,76.142,7.739,0,0,L2_DWELL_SUPPRESSED
1772010566.8039,49,34,0,0,0,0,76.166,7.762,0,0,L2_DWELL_SUPPRESSED
1772010566.8697,49,34,0,0,0,0,76.232,7.828,0,0,L2_DWELL_SUPPRESSED
1772010566.8966,48,34,0,0,0,0,76.258,7.855,0,0,L2_DWELL_SUPPRESSED
1772010566.9487,48,34,0,0,0,0,76.311,7.907,0,0,L2_DWELL_SUPPRESSED
